REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jul-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,41.057,,,,3
Jul-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,86.341,,,,3
Jul-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,58.073,,,,3
Jul-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.24,,,,3
Jul-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.373,,,,3
Jul-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,49.46,,,,3
Jul-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,42.863,,,,3
Aug-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,211.143,,,,3
Aug-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.317,,,,3
Aug-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.54,,,,3
Aug-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.211,,,,3
Aug-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.672,,,,3
Aug-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.894,,,,3
Aug-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,48.214,,,,3
Aug-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,66.781,,,,3
Aug-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,53.284,,,,3
Aug-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.828,,,,3
Aug-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.136,,,,3
Aug-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,45.32,,,,3
Aug-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,31.547,,,,3
Sep-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,204.137,,,,3
Sep-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.231,,,,3
Sep-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.569,,,,3
Sep-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.326,,,,3
Sep-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.933,,,,3
Sep-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.403,,,,3
Sep-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,42.872,,,,3
Sep-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,61.618,,,,3
Sep-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,53.623,,,,3
Sep-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.699,,,,3
Sep-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.328,,,,3
Sep-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,45.596,,,,3
Sep-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,34.793,,,,3
Oct-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,231.099,,,,3
Oct-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.937,,,,3
Oct-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.959,,,,3
Oct-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.65,,,,3
Oct-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.977,,,,3
Oct-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.351,,,,3
Oct-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,54.719,,,,3
Oct-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,74.485,,,,3
Oct-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,53.556,,,,3
Oct-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,8.911,,,,3
Oct-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.562,,,,3
Oct-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,40.083,,,,3
Oct-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,38.402,,,,3
Nov-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,234.741,,,,3
Nov-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,13.082,,,,3
Nov-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.228,,,,3
Nov-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.669,,,,3
Nov-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.391,,,,3
Nov-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.794,,,,3
Nov-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.568,,,,3
Nov-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,69.132,,,,3
Nov-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,67.035,,,,3
Nov-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.056,,,,3
Nov-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.422,,,,3
Nov-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,58.557,,,,3
Nov-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,33.924,,,,3
Dec-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,210.977,,,,3
Dec-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.922,,,,3
Dec-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.113,,,,3
Dec-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.708,,,,3
Dec-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.368,,,,3
Dec-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.733,,,,3
Dec-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.412,,,,3
Dec-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,63.522,,,,3
Dec-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,52.762,,,,3
Dec-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.627,,,,3
Dec-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.873,,,,3
Dec-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,45.262,,,,3
Dec-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,33.359,,,,3
Jan-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,244.867,,,,3
Jan-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.613,,,,3
Jan-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.435,,,,3
Jan-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.586,,,,3
Jan-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.814,,,,3
Jan-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.778,,,,3
Jan-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,49.26,,,,3
Jan-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,74.888,,,,3
Jan-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,67.509,,,,3
Jan-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,8.224,,,,3
Jan-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.288,,,,3
Jan-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,53.997,,,,3
Jan-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,40.597,,,,3
Feb-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,197.478,,,,3
Feb-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.93,,,,3
Feb-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.996,,,,3
Feb-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.787,,,,3
Feb-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.985,,,,3
Feb-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.162,,,,3
Feb-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,45.405,,,,3
Feb-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,52.395,,,,3
Feb-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,54.476,,,,3
Feb-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.471,,,,3
Feb-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,3.773,,,,3
Feb-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,47.232,,,,3
Feb-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,34.272,,,,3
Mar-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,220.742,,,,3
Mar-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,8.092,,,,3
Mar-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,1.628,,,,3
Mar-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.615,,,,3
Mar-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.56,,,,3
Mar-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.289,,,,3
Mar-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,48.238,,,,3
Mar-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,57.398,,,,3
Mar-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,67.578,,,,3
Mar-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.745,,,,3
Mar-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.495,,,,3
Mar-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,57.338,,,,3
Mar-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,39.436,,,,3
Apr-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,226.127,,,,3
Apr-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.904,,,,3
Apr-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.163,,,,3
Apr-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.771,,,,3
Apr-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.91,,,,3
Apr-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.06,,,,3
Apr-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.704,,,,3
Apr-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,65.234,,,,3
Apr-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,62.902,,,,3
Apr-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.023,,,,3
Apr-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.22,,,,3
Apr-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,53.659,,,,3
Apr-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,37.383,,,,3
May-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,236.755,,,,3
May-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.051,,,,3
May-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.187,,,,3
May-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.665,,,,3
May-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.926,,,,3
May-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.273,,,,3
May-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,48.249,,,,3
May-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,74.207,,,,3
May-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,63.441,,,,3
May-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.611,,,,3
May-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.407,,,,3
May-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,49.423,,,,3
May-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,38.807,,,,3
Jun-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,228.934,,,,3
Jun-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,13.662,,,,3
Jun-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.728,,,,3
Jun-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.952,,,,3
Jun-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.48,,,,3
Jun-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.502,,,,3
Jun-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,54.533,,,,3
Jun-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,65.783,,,,3
Jun-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,57.522,,,,3
Jun-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.076,,,,3
Jun-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.444,,,,3
Jun-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,45.002,,,,3
Jun-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,37.434,,,,3
Jul-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,223.292,,,,3
Jul-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.523,,,,3
Jul-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.708,,,,3
Jul-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.668,,,,3
Jul-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.242,,,,3
Jul-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.905,,,,3
Jul-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,46.028,,,,3
Jul-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,73.555,,,,3
Jul-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,55.445,,,,3
Jul-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.182,,,,3
Jul-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.776,,,,3
Jul-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,42.487,,,,3
Jul-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,35.741,,,,3
Aug-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,231.607,,,,3
Aug-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,15.272,,,,3
Aug-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.657,,,,3
Aug-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.742,,,,3
Aug-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.698,,,,3
Aug-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.175,,,,3
Aug-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,49.913,,,,3
Aug-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,68.3,,,,3
Aug-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,62.507,,,,3
Aug-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.743,,,,3
Aug-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.461,,,,3
Aug-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,49.303,,,,3
Aug-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,35.615,,,,3
Sep-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,288.644,,,,3
Sep-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,14.511,,,,3
Sep-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.925,,,,3
Sep-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.823,,,,3
Sep-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.643,,,,3
Sep-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.12,,,,3
Sep-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,72.753,,,,3
Sep-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,82.511,,,,3
Sep-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,72.767,,,,3
Sep-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.943,,,,3
Sep-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.9,,,,3
Sep-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,59.924,,,,3
Sep-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,46.102,,,,3
Oct-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,233.336,,,,3
Oct-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.442,,,,3
Oct-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.693,,,,3
Oct-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.596,,,,3
Oct-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.256,,,,3
Oct-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.897,,,,3
Oct-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,43.954,,,,3
Oct-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,71.971,,,,3
Oct-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,61.051,,,,3
Oct-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.31,,,,3
Oct-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.32,,,,3
Oct-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,47.421,,,,3
Oct-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,43.918,,,,3
Nov-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,233.383,,,,3
Nov-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,13.129,,,,3
Nov-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.473,,,,3
Nov-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.242,,,,3
Nov-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.503,,,,3
Nov-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.911,,,,3
Nov-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,37.226,,,,3
Nov-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,78.523,,,,3
Nov-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,53.783,,,,3
Nov-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.293,,,,3
Nov-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.827,,,,3
Nov-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,42.663,,,,3
Nov-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,50.722,,,,3
Dec-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,175.368,,,,3
Dec-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.231,,,,3
Dec-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.958,,,,3
Dec-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.525,,,,3
Dec-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.342,,,,3
Dec-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.406,,,,3
Dec-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,37.369,,,,3
Dec-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,48.721,,,,3
Dec-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,43.305,,,,3
Dec-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.325,,,,3
Dec-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.757,,,,3
Dec-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,34.223,,,,3
Dec-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,33.742,,,,3
Jan-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,202.649,,,,3
Jan-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.033,,,,3
Jan-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.199,,,,3
Jan-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.582,,,,3
Jan-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.13,,,,3
Jan-08,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.122,,,,3
Jan-08,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,44.047,,,,3
Jan-08,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,65.401,,,,3
Jan-08,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,48.49,,,,3
Jan-08,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.85,,,,3
Jan-08,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.543,,,,3
Jan-08,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,36.097,,,,3
Jan-08,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,33.678,,,,3
Feb-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,234.342,,,,3
Feb-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.442,,,,3
Feb-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.589,,,,3
Feb-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.589,,,,3
Feb-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.447,,,,3
Feb-08,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.817,,,,3
Feb-08,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,59.108,,,,3
Feb-08,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,72.862,,,,3
Feb-08,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,42.107,,,,3
Feb-08,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.401,,,,3
Feb-08,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.508,,,,3
Feb-08,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,31.198,,,,3
Feb-08,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,48.823,,,,3
Mar-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,237.36,,,,3
Mar-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,13.869,,,,3
Mar-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.992,,,,3
Mar-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.524,,,,3
Mar-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.312,,,,3
Mar-08,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.041,,,,3
Mar-08,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,44.251,,,,3
Mar-08,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,78.834,,,,3
Mar-08,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,68.219,,,,3
